GEOID,distance_to_buffer_centroid,AWATER,tract_area,housing_units,median_gross_1_bed,housing_density,geoid_cbsa
28029950200,24.962532469209812,1201240,192951.72832626075,2132,NA,0.011049395714118797,27140
28029950300,32.516146851492046,2309994,446525.96816811373,1894,NA,0.004241634608106203,27140
28049000100,6.083994553681545,0,3130.5095746282873,1908,NA,0.6094854382378158,27140
28049000200,5.324462743462049,226722,4584.001884677067,2123,1026,0.46313244483963834,27140
28049000301,4.851789333258997,0,811.9468971511486,1119,743,1.3781689466715108,27140
28049000302,5.220698533830856,0,1660.3541823011033,2362,849,1.4225880388523358,27140
28049000400,4.012557164483123,0,1587.4170065852227,1317,776,0.8296496727303362,27140
28049000500,4.328571314359102,0,2550.289666889338,2504,1512,0.9818492512868944,27140
28049000600,3.8086566057924958,0,1800.497234522182,1610,NA,0.894197430093395,27140
28049000700,5.520498432263457,1666,7000.327423817716,2131,948,0.3044143324995836,27140
28049000800,3.9126486553793924,0,4482.483839655302,1871,NA,0.41740250872692,27140
28049000900,3.532404823668977,0,725.4096816701442,1035,731,1.4267799646912234,27140
28049001000,2.7393600569685166,0,757.6941268998372,729,NA,0.9621296696369531,27140
28049001100,2.3062657100058086,0,1664.011618610339,911,279,0.5474721389029727,27140
28049001200,3.0398546320692326,0,1307.4636144057295,890,627,0.6807072794943699,27140
28049001300,2.8045375623004976,0,3478.7283219015326,2269,706,0.6522498424825902,27140
28049001400,3.750586386642453,686658,6486.362906195901,1488,1789,0.22940437060322869,27140
28049001500,1.6609897237241178,22282,1624.2129861551377,1491,908,0.9179830556148417,27140
28049001600,1.099501448804412,0,1800.2800334330132,2153,735,1.195925056111617,27140
28049002100,2.72128617930202,19506,1980.85569965248,1602,708,0.8087413940758298,27140
28049002200,3.629344450409218,0,1308.320771311209,1096,713,0.8377150497286537,27140
28049002300,3.8856895039525767,0,1730.0812791282342,1219,814,0.7045911742448531,27140
28049002400,2.830639297852007,0,2136.81175639952,2087,742,0.9766887484354486,27140
28049002500,1.692572313914521,0,1215.9399758419502,1347,676,1.1077849456074509,27140
28049002700,0.33901584308935073,1070218,5797.4525393388,911,933,0.1571379832466726,27140
28049003000,1.741263543244793,0,3023.168048076762,808,623,0.26726929735646765,27140
28049003200,2.371214121785009,0,1148.0550784727209,470,411,0.4093880239833526,27140
28049003300,3.5498796645491293,0,3083.5335101621076,2492,769,0.8081637484357971,27140
28049003400,2.6207902905459934,0,2254.671503179352,1107,NA,0.49098061444383356,27140
28049003500,3.4044857861172746,0,1861.1880741357397,1816,NA,0.9757208447852734,27140
