GEOID,distance_to_buffer_centroid,AWATER,tract_area,housing_units,median_gross_1_bed,housing_density,geoid_cbsa
47021070102,17.095900456548314,5614875,100509.85175820728,1664,NA,0.016555591028061818,34980
47021070103,15.075510406449224,2904,27013.39943068941,1481,NA,0.05482464374022709,34980
47021070104,14.58490169330212,1384047,57328.626165739355,2396,NA,0.041794129045986,34980
47021070201,21.11230906748924,0,20159.685863060164,2052,1197,0.10178730035471466,34980
47021070202,21.75733494361145,1710530,57906.035741846645,2233,NA,0.03856247403906273,34980
47021070300,17.115629070218613,643012,12680.539956359804,1705,1035,0.13445799673103617,34980
47021070401,17.754054293768203,731674,78084.06201174892,1107,NA,0.014177028851719257,34980
47021070402,19.096881218543277,187370,56350.18064664693,2547,NA,0.045199500175010655,34980
47037010103,13.28347188364338,61097,29812.42535426665,1083,NA,0.03632713498249497,34980
47037010104,10.478367452112963,251504,40414.30386070719,1517,771,0.03753621502991923,34980
47037010105,6.810162099455713,1093,17605.9065458906,2209,NA,0.1254692562545496,34980
47037010106,6.028739647841125,6845,13399.72959042002,1296,NA,0.0967183696696805,34980
47037010201,8.351982198015126,0,14771.33883508574,1926,1349,0.13038763929950975,34980
47037010202,12.31921936591652,77571,42495.323470363575,1800,850,0.042357602037205996,34980
47037010301,10.885600685660876,11775,5289.984575546403,1802,1105,0.34064371535787913,34980
47037010302,10.889627665907643,6813,2601.1752473099227,779,1036,0.2994800141995909,34980
47037010303,10.668515996626565,142888,2810.9823744840187,2703,1233,0.9615855383995996,34980
47037010401,10.180621993496706,316555,5946.731233455176,2687,1340,0.4518448698141006,34980
47037010403,8.689263720264535,106942,1283.2467655057437,2006,507,1.5632223309827789,34980
47037010404,8.259666723508538,0,908.3488133125809,897,NA,0.9875061065239973,34980
47037010501,10.009304310998704,3626449,9713.115913901865,2830,362,0.291358614999083,34980
47037010502,9.512678558294546,1078857,4448.092223939687,2272,1000,0.5107807764803229,34980
47037010601,7.7671944738071135,1110795,10444.612755514474,2233,466,0.21379442706681837,34980
47037010602,8.232586760801608,0,1924.7669502183965,1303,NA,0.6769650735389826,34980
47037010701,7.518656515326333,38574,2107.2864083659492,2135,969,1.0131513170321924,34980
47037010702,6.4293918722715535,86739,1668.760450690446,1914,777,1.1469591092047313,34980
47037010801,8.225384206835553,16011,3369.321904751183,2621,1078,0.7779013326996297,34980
47037010802,6.455604366542909,0,3330.7260362974257,2035,2281,0.6109779002605062,34980
47037010901,6.889436650153345,0,3346.934455060402,1480,1057,0.4421956927666486,34980
47037010903,5.772049599890213,0,3923.000642722855,2768,863,0.7055823468024724,34980
47037010904,4.638446698598674,0,1528.661831755708,1505,841,0.9845212124328822,34980
47037011001,4.04013407440619,13081,4652.057608611559,2787,814,0.5990897436095597,34980
47037011002,4.676690415378904,0,2315.440148928803,1352,1125,0.583906261030102,34980
47037011100,5.340882318738174,113359,2569.8667759771306,1805,1381,0.7023710399593348,34980
47037011200,4.294222139433443,0,1978.8401135856147,2434,1010,1.23001347268509,34980
47037011300,2.7201592912890473,0,2633.558249304204,2608,964,0.990295164608204,34980
47037011400,3.5374335199198357,0,1641.523736866734,2921,1580,1.7794442653479212,34980
47037011500,4.864896720166193,135840,2231.796693331969,1874,875,0.839682219083408,34980
47037011600,4.218975568733979,329831,5048.438509398173,2382,NA,0.4718290607215813,34980
47037011700,2.719207522201732,0,2016.2215368595907,2810,1572,1.3936960540441286,34980
47037011800,1.6850390816290206,0,895.9257289018634,1323,NA,1.4766849051445388,34980
47037011900,1.6173444351380155,0,859.5033359616327,1602,1702,1.8638671113564025,34980
47037012100,2.7195089764158897,0,923.66518660996,1282,948,1.3879488136877844,34980
47037012200,2.6870155332102295,158154,1579.7574173853113,1202,595,0.7608763135225247,34980
