GEOID,distance_to_buffer_centroid,AWATER,tract_area,housing_units,median_gross_1_bed,housing_density,geoid_cbsa
12069030916,20.219051000590866,3363210,50970.195091847236,2508,NA,0.049205226612937934,36740
12069030918,20.81635629614828,119132,4583.878478567192,992,NA,0.2164106235883624,36740
12069031002,23.643196926612184,27610273,49772.29311322913,3006,NA,0.06039504736423378,36740
12069031301,20.948709475688513,24680316,47575.69129485327,3061,NA,0.06433958008154342,36740
12069031306,18.542494728579165,3267109,11055.005524012931,4358,1650,0.3942105673790799,36740
12069031308,19.045106408034496,1733167,22611.091486336114,3083,NA,0.1363490126897703,36740
12069031314,20.226930043371897,7545025,21623.873030937244,3939,NA,0.1821597821243437,36740
12069031315,20.985121053562903,275025,5728.992395279246,2778,1702,0.48490202261205706,36740
12069031319,20.319516814286793,491788,4011.291755996592,2149,NA,0.535737645307749,36740
12069031320,21.042160996000085,402935,3847.317548147857,2481,1580,0.6448648880554146,36740
12069031321,18.598535141841246,171839,4249.748818681067,1274,NA,0.29978242346929884,36740
12095010201,0.802452177771042,113616,511.37115305837625,1329,1297,2.5988951313573336,36740
12095010202,0.8201427186831953,46158,611.1113391063014,2682,1360,4.388725635368177,36740
12095010300,0.697644160970924,207575,959.8402643044087,2011,693,2.095140279885384,36740
12095010400,0.7739158737430367,0,338.43824292115585,582,461,1.7196638151072823,36740
12095010500,0.6475313617043283,0,496.2410497878918,712,439,1.4347865826584276,36740
12095010802,1.9919350046018114,0,1108.5990989728828,1777,1125,1.6029239078819302,36740
12095011000,1.5703692010734902,0,1080.0635939424792,1846,1201,1.7091586183936427,36740
12095011100,2.5895528028085044,441121,892.394772017869,1919,1236,2.1503935928051074,36740
12095011200,1.8086957452971342,7645,1328.369416530229,1797,1138,1.3527863391298625,36740
12095011300,1.2752927843019473,307117,1859.2331351869163,2425,1205,1.3043011949957555,36740
12095011600,2.165748713291783,1099143,2425.7865876293263,1982,743,0.8170545628817949,36740
12095011701,2.7794368011500885,1069478,1718.722299962771,1766,854,1.0275074687971715,36740
12095011702,2.3199278779894947,442553,1474.730252958417,1711,671,1.160212178849392,36740
12095012000,4.439623646344556,321068,1933.5397021433937,2460,1051,1.272277986985738,36740
12095012100,4.938995524165822,16936,1595.9053431516998,2447,815,1.5332989581747387,36740
12095012201,5.918180172850336,0,1426.737042180768,1940,1193,1.3597460097024674,36740
12095012202,5.450936231101768,15941,1366.5541001637089,2186,NA,1.599643950969906,36740
12095012303,7.880919361310427,581944,2658.823865095109,2688,NA,1.010973323689438,36740
12095012304,7.26990522021644,40797,1967.9496846719328,2376,NA,1.2073479411116608,36740
12095012305,6.8811727000828045,180784,1837.0977601077773,2608,852,1.4196304936145565,36740
12095012306,6.666938482699959,64180,1582.4725928406156,1201,NA,0.758938894381827,36740
12095012307,5.946956182748375,61771,1984.0617760237428,2343,766,1.180910810496841,36740
12095012402,5.234929166298302,703878,1583.7749724467947,2800,986,1.7679279245549913,36740
12095012403,4.571224334677458,155278,4258.395688828172,2299,1065,0.5398746776940873,36740
12095012404,6.187749121469088,25810,1118.292264104449,2071,977,1.8519309007815579,36740
12095012405,5.693619234631104,63681,650.849651632045,2120,1119,3.2572806863827477,36740
12095012500,3.963385522881749,1721682,1269.5711290906618,1286,595,1.0129404887468618,36740
12095012600,2.4116857009156,377097,2179.2161438385046,2509,1110,1.1513314120280924,36740
12095012701,2.4388515983628314,255939,1527.0597497802885,2589,NA,1.695414996284528,36740
12095012800,2.8782036079991453,1066426,2020.3272154322938,1718,NA,0.8503573019642741,36740
12095012900,2.7165254105548784,160140,1693.7774527374424,2111,1766,1.246326662684199,36740
12095013201,4.637276287138407,26907,1760.0384104408204,1614,NA,0.9170254412775892,36740
12095013202,5.395305298148681,56949,2329.044927917819,2878,1436,1.2356996490286472,36740
12095013300,3.5877930330320806,41586,2052.138321222629,2939,986,1.4321646692163488,36740
12095013402,5.441932814556792,10430,1246.2838621801016,1499,1131,1.2027757443459364,36740
12095013403,4.682765416940895,0,774.9670159029664,1410,1283,1.8194322739750592,36740
12095013405,5.077939872702631,20992,377.249946039376,972,1330,2.576541124007334,36740
12095013406,4.633839706226159,16372,853.3453038485059,1495,1368,1.7519285490383467,36740
12095013503,4.587540121179559,5239,265.19333150162004,1136,1153,4.283667291208114,36740
12095013505,5.563376484376158,72992,1554.044518188734,2416,1176,1.5546530178015043,36740
12095013507,7.399203996906005,246368,6948.7507607314155,3939,1619,0.566864481923854,36740
12095013510,4.6959847499766845,23024,271.5348736077488,1132,1377,4.168893611931606,36740
12095013511,6.151510210527589,0,2047.4885102075723,2496,NA,1.2190544599182918,36740
12095013512,5.654005269781816,12358,1068.2908038200665,1979,1159,1.852491842973241,36740
12095013513,5.098558680184875,276224,845.3224998514208,2285,1220,2.7031103518498867,36740
12095013603,3.7773846800420565,22085,1302.6617540223947,2369,1193,1.8185841356629509,36740
12095013604,4.043254650643481,158290,1131.3081394556261,3255,1190,2.8772001954889785,36740
12095013605,4.360708352582461,323154,1216.6037407323306,1649,1299,1.3554125676182698,36740
12095013606,6.114247886450097,497216,4621.98667524623,1452,1169,0.3141506244006311,36740
12095013607,4.962243661108445,11037,2129.949917607466,2125,1332,0.997676040377031,36740
12095013701,2.624019964333046,24207,827.213470056389,2473,1352,2.9895547999616374,36740
12095013702,2.326796263765648,66129,1221.5744913314352,2341,1129,1.9163792438465748,36740
12095013801,2.6372385601853394,0,814.4760098881076,1164,896,1.4291396994736651,36740
12095013802,3.013863095926546,202288,1125.1238294284474,1085,NA,0.9643382991462994,36740
12095013803,3.5583509123342494,78177,972.1677473238631,1134,NA,1.1664653585984734,36740
12095013900,2.3604878972318803,575005,1763.664136207586,2117,1232,1.2003419225568615,36740
12095014000,3.761969545938557,3157016,3214.5144350016353,2827,1356,0.8794485317029108,36740
12095014100,5.280442200635,4436224,4144.754972009067,2528,NA,0.6099274907859304,36740
12095014201,5.590787948431646,10333,1427.542764471464,1918,NA,1.34356745572531,36740
12095014202,5.959094871043273,218357,3452.948492680951,1770,NA,0.5126053874686471,36740
12095014301,3.7928184125389786,1442202,2583.402684928041,2035,1172,0.7877207885059869,36740
12095014302,4.763121796124827,0,1362.1377164225617,1870,1051,1.3728420977221436,36740
12095014400,2.421242205239722,1081536,1661.0449140059304,1443,NA,0.8687302720309513,36740
12095014502,3.060894150931813,193383,796.7734047139327,2629,1051,3.2995579225487526,36740
12095014503,3.071529332141506,364870,1114.7114374988112,2221,970,1.9924438964970868,36740
12095014504,3.9222317886397313,140540,1780.7104477257308,3579,1600,2.009871961256245,36740
12095014601,4.011187598011948,0,2451.4078596853824,2840,NA,1.158517946648213,36740
12095014605,3.4811411866209303,151142,1438.8049553397082,1649,NA,1.1460900199712365,36740
12095014606,4.480634296056118,6247,2606.8654622011786,3752,1128,1.4392764238902822,36740
12095014607,5.275254348135007,210551,1650.5399847439899,3681,1263,2.2301792346890332,36740
12095014608,4.318144846577092,195124,1396.6599374211,2105,1332,1.5071671661799317,36740
12095014609,4.6527979214092055,0,1651.4351619223949,2659,1347,1.6101146816474003,36740
12095014701,5.043863851052731,106229,2506.7709279325964,2146,819,0.8560814137771519,36740
12095014702,5.370225365273891,143180,1109.1864925592927,2413,1285,2.1754682519008504,36740
12095014703,5.335018831692457,73396,1016.5148518969324,1150,1302,1.1313164759511078,36740
12095014705,5.700064858980624,343004,1087.5927825281651,3731,1331,3.4305119157991277,36740
12095014706,6.167383879270792,1061135,1556.2537364831858,2753,1266,1.7689917366696355,36740
12095014804,8.72746641440871,447236,4570.441675924723,2328,1403,0.5093599623561509,36740
12095014805,6.7269875960404715,464684,1953.766780926442,2262,1608,1.1577635683453473,36740
12095014806,7.255918638399784,773624,2095.90127361394,1796,NA,0.8569105914531827,36740
12095014807,6.600434344150376,890153,3022.8894390941086,2948,NA,0.9752258755726934,36740
12095014809,9.443275916457885,3597519,3567.5937866270538,1480,NA,0.4148454360324613,36740
12095014810,8.361154262408666,53743,3317.697327125355,2111,NA,0.6362846853872268,36740
12095014811,7.5877121437504345,474236,3289.735814444588,2102,NA,0.6389570830492005,36740
12095014812,6.6920862249188096,385292,4468.236478577376,2811,1375,0.6291072581939493,36740
12095014813,8.701539097713926,411562,1482.3854776544586,2422,2042,1.6338530271034968,36740
12095014814,9.285014116755908,1990292,3748.810653211628,2186,NA,0.5831182746259113,36740
12095014815,7.8630457655277,651186,4269.574970379055,1702,NA,0.39863452727916276,36740
12095014904,6.872221428082972,102219,1313.0237361019404,2651,1282,2.0190038665029753,36740
12095014906,8.95002342777576,334952,4475.365749895013,2336,1885,0.5219685117478499,36740
12095014908,6.666642658299892,0,1935.4562121623833,2311,NA,1.194033729865705,36740
12095014909,7.430791361593498,287477,1129.2973859170622,1029,NA,0.9111860284387232,36740
12095015001,10.94583544576212,0,3105.1687695632054,457,NA,0.14717396506093444,36740
12095015002,9.871932705818578,575746,3199.9647928077575,2188,724,0.6837575228695484,36740
12095015003,9.566243683720476,273264,2128.55405490238,2096,NA,0.9847060238722136,36740
12095015005,8.320946391473186,331341,2129.943038645935,1132,NA,0.5314696118444766,36740
12095015006,8.96380247559597,332847,1901.991886641238,1524,NA,0.8012652476090523,36740
12095015103,7.250567075689794,401149,3304.2586465313616,3053,1395,0.9239591468436892,36740
12095015104,6.635669268194318,41583,2221.92210382466,2170,NA,0.976631897340017,36740
12095015105,8.427734018716633,219609,3743.8840257939614,1355,488,0.3619236041139513,36740
12095015106,7.339032916204388,530086,2984.5892287592287,2600,NA,0.8711416549207636,36740
12095015202,5.299863383901944,240437,3281.3421185650345,2533,830,0.77194023313476,36740
12095015203,6.532819457362782,387092,2005.7871161604292,1773,1619,0.8839422617261392,36740
12095015204,6.366755557177222,390556,1549.632288974674,2838,1456,1.8314022108288568,36740
12095015300,3.975995025474356,360497,2415.478308240256,1755,NA,0.7265641732376256,36740
12095015501,6.288624677608424,1227573,3149.614100450922,3038,1844,0.9645626108814593,36740
12095015601,6.78057004052834,396567,1158.9714111938774,1255,1644,1.0828567364808437,36740
12095015602,7.086544527093873,5224,1124.934465038625,752,NA,0.6684833858069944,36740
12095015701,5.979228488335113,707724,938.2227718777986,1110,NA,1.1830878905000348,36740
12095015702,6.5559629469618965,50774,1023.1989296066632,653,NA,0.6381945691157295,36740
12095015801,5.242434338283181,527335,1020.0984903773845,685,NA,0.6715037875868093,36740
12095015802,5.817663662346073,663079,1095.3555243884896,976,NA,0.8910348998740634,36740
12095015901,4.3007700671150415,12692,1361.391535980105,1467,1448,1.0775739096569779,36740
12095016001,4.50652868497988,378622,723.3884385670517,710,1542,0.9814920479050334,36740
12095016002,5.047260761853286,726657,1319.7094841389692,1157,NA,0.8767081042498325,36740
12095016100,3.9128940379455175,1049967,1994.7587340935436,2295,1376,1.1505150777258744,36740
12095016200,5.016790713574433,107775,2287.4612064080357,3040,1317,1.3289842868083714,36740
12095016301,5.8029361131872665,0,2189.0086231861883,2925,1240,1.3362213236705058,36740
12095016302,6.742053313904105,0,1232.8882782441378,1932,1306,1.5670519657722168,36740
12095016402,5.158685622200163,9721,1635.8631316718825,1029,992,0.629025729645452,36740
12095016406,5.737382675606865,39673,1753.1643010011683,1183,1349,0.6747798819109149,36740
12095016407,6.471983281386725,30472,2281.4037606650145,2934,1373,1.2860503040219229,36740
12095016408,7.534831048544507,393637,774.2980705555525,1091,1383,1.4090181048975319,36740
12095016409,8.660096017112181,1067213,2120.345332233262,1175,NA,0.5541550152882062,36740
12095016411,7.613488235187659,497507,2067.585587178311,1587,1350,0.7675619378667758,36740
12095016412,8.378329112843083,104620,2505.06646036647,1744,NA,0.6961891141781794,36740
12095016413,6.7164765606966155,8070,2158.4473189449586,1848,NA,0.8561710002277451,36740
12095016414,7.305587321294072,137873,1043.221586525067,1679,1234,1.609437555440822,36740
12095016503,10.39781065413205,241910,3325.3648540258314,2598,1388,0.7812676545416507,36740
12095016504,9.43559563889008,23364,2478.8920985595723,1969,983,0.7943064569628266,36740
12095016505,9.171724173189636,0,1413.2379063237213,1202,1179,0.850529125083251,36740
12095016509,12.914197727534063,74392,2853.4941017207534,2275,1702,0.7972681627861428,36740
12095016510,10.629120990083246,0,1294.209348802941,1619,1265,1.2509568111970983,36740
12095016511,10.241431678723234,135357,1923.4077832554185,1435,1103,0.7460716403940222,36740
12095016512,11.092394410784571,0,1384.916546800965,1872,1189,1.3517059958046964,36740
12095016513,11.833908259968872,46922,3124.557525032376,1958,NA,0.6266487284402651,36740
12095016514,13.362657560489247,425615,3386.8474111145733,2467,NA,0.7284060072810125,36740
12095016515,11.949917235447455,118840,3466.421005621174,0,NA,0,36740
12095016603,18.432104800362016,511394,27750.408636045966,2520,NA,0.09080947358471272,36740
12095016604,23.19278680113745,8777866,149656.24462140375,1599,NA,0.010684485662760724,36740
12095016605,15.529251488885132,0,4902.054538402507,632,NA,0.1289255341916203,36740
12095016606,18.183814568369698,91246,15679.326175017495,834,NA,0.05319106131798227,36740
12095016607,18.906861627730613,159680,34448.35940602178,2332,NA,0.06769553152050406,36740
12095016709,6.607194261374302,0,1925.5239859587648,2428,NA,1.2609554685921196,36740
12095016710,7.866607843444571,10376,3013.8872494133752,1531,NA,0.5079818431489084,36740
12095016713,7.685238329342503,3543,3545.415601681242,3007,NA,0.8481375211904848,36740
12095016714,6.808709579883262,0,1919.3225362323908,1069,NA,0.5569673568770965,36740
12095016715,6.18010176263038,125644,2672.25041480764,2243,NA,0.8393674438484316,36740
12095016716,7.193144586130293,11965,4240.851249797667,1964,NA,0.4631145692963655,36740
12095016717,8.189528558676257,0,2052.033262561298,1299,NA,0.6330306743559408,36740
12095016723,8.77825127404653,85617,2113.307697267491,1673,NA,0.7916499817623295,36740
12095016724,8.991982702090123,0,1991.2616065506195,2454,1142,1.2323845304540186,36740
12095016728,10.918060132716791,80309,1758.7456159729777,2035,NA,1.1570746681714923,36740
12095016731,13.861032213152912,570718,25897.200237490233,2116,1551,0.08170767421169954,36740
12095016733,7.529949739154232,10382,1888.3754026851377,2366,NA,1.252928838532695,36740
12095016735,11.12474963715833,2030146,5924.545851490343,4812,1600,0.812214154573472,36740
12095016736,15.05307925577288,11511869,15829.143713503643,4735,1552,0.29913178411291014,36740
12095016737,22.399552758992535,5514965,220828.16473512235,3189,NA,0.014441092710366555,36740
12095016738,6.031833938126241,97738,1389.610460174562,1800,1307,1.295327037027258,36740
12095016739,6.59856825354438,0,1256.2279553397432,2237,1137,1.7807277656028677,36740
12095016740,10.043287420637823,139843,2493.2759425238637,1404,1433,0.5631145658826578,36740
12095016741,10.85959731396466,13488,950.551145062496,1916,1568,2.015672707305012,36740
12095016742,11.059511193659267,20358,579.7425163717322,2066,1675,3.563651003086474,36740
12095016743,11.748300442965617,105837,2315.1049899464397,2465,1201,1.0647465279995911,36740
12095016744,12.654175866313043,12731,1595.2307152709118,1733,1677,1.0863632347410583,36740
12095016745,13.895836245686777,0,3226.429204914882,1362,NA,0.4221385046742197,36740
12095016746,12.007085834627821,237900,1769.9387920654033,1506,NA,0.8508768815912533,36740
