GEOID,distance_to_buffer_centroid,AWATER,tract_area,housing_units,median_gross_1_bed,housing_density,geoid_cbsa
17119400101,7.403091417445704,2624,1433.8612897952132,1235,585,0.8613106503324216,41180
17119400102,6.614989113016977,0,1322.827736758785,2160,NA,1.632865670999966,41180
17119400200,6.029781614977093,866592,7775.005201408979,1727,733,0.22212203789741963,41180
17119400600,4.630712990435571,0,1494.7144339019626,1271,NA,0.8503296490434267,41180
17119400700,3.540541638225767,4874,2987.593892170151,1021,603,0.34174658164746696,41180
17119400801,8.306315515263593,0,821.6852049497377,748,NA,0.9103242890271525,41180
17119400802,7.546770316882363,4832,2251.8894290532453,2730,447,1.21231529611459,41180
17119400903,7.678698089394452,13929158,29380.44480643839,2360,NA,0.08032553678298406,41180
17119400904,8.923250177261181,29794,2622.756799518742,1548,NA,0.5902186585824685,41180
17119400951,8.863206900133592,169007,3198.046090876919,2338,543,0.7310713897056154,41180
17119400952,9.549678971037325,305906,3575.908098736158,1460,NA,0.40828789769961127,41180
17119401000,16.413293950503903,1526637,6521.244017675879,1138,740,0.17450658140002778,41180
17119401101,17.47129555955647,0,1184.052517067051,1404,589,1.1857582157569906,41180
17119401102,17.739646390528087,18129,1242.7044150149136,1499,NA,1.2062401822093878,41180
17119401200,16.71536616443434,917763,3816.4533575992946,932,917,0.24420578811587157,41180
17119401300,18.107763032180582,84169,3253.0755881586397,2584,462,0.7943252254592211,41180
17119401400,19.036314433231983,8983,1878.6726426699431,1524,638,0.8112110462385361,41180
17119401500,18.21196919428454,21713,2268.853457352573,1220,NA,0.5377165264007686,41180
17119401701,20.22135076661945,204609,7006.6004037522525,918,786,0.13101931708684036,41180
17119401721,21.320149031119936,83542,4751.167917212943,2408,NA,0.5068227522071128,41180
17119401800,19.130998019889795,30672,7123.678530880359,2708,NA,0.38014067988345057,41180
17119401901,18.81370081612855,92390,6789.303533717848,796,NA,0.11724324830180445,41180
17119401905,13.313356174667371,1125701,26255.688319004763,2169,NA,0.08261066987263113,41180
17119402000,19.95816937347496,5843,4024.605628718389,2138,382,0.5312321745872112,41180
17119402100,19.539757482378416,618,2685.9692150715705,1393,767,0.5186209849999648,41180
17119402200,19.73966466605246,6401,2278.2468433053596,1464,NA,0.642599376051797,41180
17119402300,18.715020342634173,1199472,1203.9098908486692,839,829,0.6968960105548812,41180
17119402400,17.569601679096095,2503209,3946.5541530634478,1031,528,0.2612405556882333,41180
17119402500,18.61672153502963,0,818.2774209255443,940,528,1.1487546594366207,41180
17119402600,18.637170768917276,0,1173.7288610910462,1239,677,1.0556100655549023,41180
17119402701,23.437069631657998,374269,19095.904599977315,3310,616,0.17333559573836224,41180
17119402722,20.842825458757005,4260158,8795.112976123877,1215,NA,0.13814489970718563,41180
17119402803,20.177472228661266,620842,43214.37294153401,1342,NA,0.031054482771637828,41180
17119402900,18.820548593705848,159349,6063.61184560459,2360,789,0.3892069710416448,41180
17119403001,17.330263689383155,30242,3784.60096823893,2594,750,0.6854091149289785,41180
17119403002,18.303351718123224,400017,4184.4972095280955,2976,1070,0.7111965550421808,41180
17119403101,15.443681145138683,977551,26779.626869034866,1894,NA,0.07072540664074829,41180
17119403121,15.165065562798475,250223,9979.332875325614,3881,976,0.38890375223337437,41180
17119403122,16.76033047038716,82805,5948.960029914308,2486,885,0.41788816658696054,41180
17119403200,12.680794964714611,0,2096.4133709690154,2335,727,1.1138070536731521,41180
17119403300,11.79942605365733,0,1327.5663636630013,1436,697,1.0816785053500528,41180
17119403401,11.926131297793686,16820,2121.376471988867,1885,851,0.8885740107378228,41180
17119403403,10.305959325010217,80969,3659.957429000162,1419,708,0.38770942764425725,41180
17119403404,10.8679714547741,2137,1488.4047323595921,1538,669,1.033321089729259,41180
17119403502,13.92157873156381,579541,14032.285169550412,2504,431,0.1784456323217829,41180
17119403531,19.38637735542769,282009,14987.33257167012,3380,NA,0.22552378709397974,41180
17119403532,18.08415706780601,971343,39425.419881998874,1986,NA,0.05037359160521665,41180
17119403533,15.085052939613348,288978,14826.308247420842,4371,NA,0.2948137814927982,41180
17119403534,11.653813332230646,1227792,19068.069397795454,1822,NA,0.09555241078630905,41180
17119403701,23.35909938854272,1757108,114147.23883323994,2408,485,0.02109556065143106,41180
17119404000,5.7314794691513145,14926,2737.149857379109,1406,600,0.5136730077856537,41180
17119404100,9.637714206398167,15446257,31402.168027250886,1532,743,0.04878644043527588,41180
17133600102,13.512095319870005,7239568,63109.811578228306,1911,NA,0.03028055309008812,41180
17133600103,12.503099083674527,45029,5233.404800752818,1618,NA,0.30916775246723754,41180
17133600104,11.132351465619683,71569,4232.305626263497,1971,NA,0.46570360792684595,41180
17133600401,20.171630693893775,697567,38089.58287455131,3183,716,0.08356615535757544,41180
17133600402,19.65836719141258,7625852,102408.62478862556,1861,NA,0.018172297536864293,41180
17163500400,4.305671666301921,0,1824.3427156124674,1206,538,0.6610600024212678,41180
17163500500,5.020590490060334,0,1035.8522064255121,978,NA,0.9441501344818806,41180
