GEOID,distance_to_buffer_centroid,AWATER,tract_area,housing_units,median_gross_1_bed,housing_density,geoid_cbsa
47001020100,20.498404197488096,0,8584.751777142728,1884,756,0.21945887882468906,28940
47001020201,15.953863959381758,2561686,15852.29349348123,2122,1054,0.1338607565443201,28940
47001020202,17.580056654398387,324081,5343.457417210944,2442,1039,0.4570074783668098,28940
47001020300,18.23657484840803,0,3112.435106729504,1744,NA,0.5603329676590645,28940
47001020400,19.44622919383061,0,6442.267578305648,2070,686,0.321315433554907,28940
47001020500,20.858235335755044,0,3141.0483931288136,1905,505,0.6064854028251441,28940
47001020700,25.887806488628822,0,141904.879757875,685,NA,0.004827177199041924,28940
47001020800,20.921919675002144,660006,22333.91907227315,2201,609,0.09854965413268965,28940
47001020901,18.156949614333442,5179132,67072.22998469329,2915,NA,0.04346060956472208,28940
47001020902,15.478545356027496,1005650,51568.81032454276,2521,NA,0.048886138426199044,28940
47001021001,22.20924785600474,0,70167.40095472687,1144,NA,0.016303867386197293,28940
47001021002,22.34843688881921,0,10166.444377995063,1360,NA,0.13377341668673026,28940
47001021100,17.242045011949703,676604,16656.915082191164,1826,NA,0.10962414054402417,28940
47001021201,18.3879666106921,393781,33463.92325672293,2063,NA,0.06164847989201451,28940
47001021202,14.917893570480885,820796,6141.64007756977,2736,444,0.44548361112731105,28940
47001021301,14.868539128582205,1704194,18566.762156956636,1556,NA,0.08380567310800577,28940
47001021303,12.432585830609748,629536,17846.888681496326,1661,NA,0.09306944362364554,28940
47001021304,12.26239028248607,1732176,14563.399940156885,1475,NA,0.10128129461945617,28940
47001980100,19.103120196842294,3977389,27350.39201137364,0,NA,0,28940
47009010100,13.075561896112855,0,4624.62016740252,1268,NA,0.2741846798441372,28940
47009010200,12.50497805472795,28530,11169.247135403839,3384,1119,0.30297476266538415,28940
47009010301,7.999172677285392,1837688,12255.873021318697,2880,537,0.234989379784723,28940
47009010302,10.529500466885695,2112569,14387.569927897499,1672,NA,0.11621142474921994,28940
47009010400,8.889824964340026,757087,22623.74936092927,1467,713,0.06484336334336685,28940
47009010500,14.79339861359773,0,2150.9485730780475,1395,389,0.6485510706579698,28940
47009010600,15.154427336027894,0,2750.786717000557,1466,579,0.5329384466413734,28940
47009010700,13.711747800836115,0,3231.0143634419564,1932,1015,0.5979546305519565,28940
47009010800,12.652032728290079,0,1593.5957789395584,1442,694,0.9048718746980893,28940
47009010900,11.613684217496695,0,14682.66035858711,2736,472,0.18634225223359188,28940
47009011001,14.06346077585366,0,11441.48107875117,2739,NA,0.23939208404467857,28940
47009011002,15.172212734024885,0,21656.225901888072,2008,NA,0.09272160389797812,28940
47009011101,17.065373307296614,0,11244.504084235792,2284,NA,0.20312145230148912,28940
47009011102,17.30726124264357,0,8587.228558941593,3837,NA,0.4468263507444041,28940
47009011201,15.46973594031401,0,7583.066479337472,2397,1096,0.3160990354669058,28940
47009011202,16.732255031027904,0,5117.295644251375,1648,1606,0.32204510244611656,28940
47009011301,9.859800219965814,0,29136.139996417318,2371,602,0.08137659965566978,28940
47009011302,13.497402429986632,0,50200.18344076751,2448,NA,0.04876476204292078,28940
47009011401,19.151029099478386,0,56131.13608585797,1279,NA,0.022785927547300067,28940
47009011403,18.692664042846747,68896,35211.31446272037,1121,NA,0.031836357634045374,28940
47009011404,20.811461753112532,401783,46323.10774911935,2038,NA,0.04399532110491323,28940
47009011502,25.905817898788662,150768,38250.74845962911,1932,NA,0.050508815586682854,28940
47009011503,21.826792173641262,0,40504.953379415085,2959,NA,0.07305279362458877,28940
47009011603,18.98367391652246,19606,36981.73928220675,2435,NA,0.06584330664976502,28940
47009011604,14.353124433365315,373246,22896.193319995942,1884,NA,0.0822844205440319,28940
47009011605,15.346372916812705,9163519,27501.089656392098,1713,NA,0.06228844098189565,28940
47009011606,21.258881729279075,0,36207.39489424564,3002,NA,0.08291123978314996,28940
47009011607,18.067866032927167,0,10360.313193190534,1442,NA,0.1391849814876036,28940
47009980100,11.4141190810835,0,4006.4652310798265,0,NA,0,28940
47009980200,26.15575222780574,208461,235813.6958342041,13,NA,5.512826536224614e-5,28940
47057500200,21.2326751492526,2037156,95799.64105154212,2119,NA,0.0221190807892478,28940
47093000100,0.31351890805170185,61951,905.484214134044,2037,1107,2.2496250825842132,28940
47093000800,0.8528414326749563,297306,1616.6406280114602,2075,1304,1.2835258275998804,28940
47093000901,0.6616509105843068,113686,426.368960907628,5,NA,0.011726932442165367,28940
47093000902,1.33508143218584,176611,1117.699702977433,69,NA,0.061733934272498556,28940
47093001400,2.0171813050607854,0,998.9220575045492,1048,NA,1.0491309027834008,28940
47093001500,2.321479809468152,0,2040.0141876186594,1840,738,0.9019545114771289,28940
47093001600,3.0782634187028166,0,1229.8177969237477,1890,NA,1.5368130179345465,28940
47093001700,2.1668590385594015,0,1365.4173563316624,1340,435,0.9813849177954287,28940
47093001800,3.0133748202553807,0,1754.3320736639441,1208,723,0.6885811518437768,28940
47093001900,2.9435570379052494,13116,1360.0015285106242,763,NA,0.5610287812217261,28940
47093002000,2.5168397125209414,0,1492.9738841398332,1666,873,1.1158935984736629,28940
47093002100,2.817008214585209,546333,5315.0314080170565,1376,462,0.25888840429512366,28940
47093002200,2.402226294507135,471116,4145.370124622552,1772,NA,0.42746484553326725,28940
47093002300,1.9824211944142671,0,3090.6369105053022,1883,1005,0.6092595327518235,28940
47093002400,1.8877668805342833,183055,3527.9490459540602,2098,753,0.5946797906296404,28940
47093002600,2.4586606656856653,0,2166.9083098599963,1118,845,0.5159424581616164,28940
47093002700,2.766332890352147,5687,2190.098215643403,1117,364,0.5100227889422986,28940
47093002800,3.049665571138032,0,3096.9511478121635,2201,947,0.7106989729414663,28940
47093002900,3.1771293902075817,0,2496.0212230450647,1770,634,0.709128585790091,28940
47093003000,4.090579835123988,0,3499.3024440509726,2682,996,0.7664384667748749,28940
47093003100,4.477122599288727,0,3857.50572829195,1400,NA,0.3629288194524342,28940
47093003200,4.314809624824967,0,2273.0098080635235,1739,676,0.7650648905389151,28940
47093003300,4.949013854614931,229299,3651.7987293542665,994,NA,0.2721946289125757,28940
47093003400,3.185948857658011,0,4751.847718791593,2012,744,0.4234142420101915,28940
47093003501,3.800050729664353,2298803,7232.368550823216,1517,NA,0.209751478971205,28940
47093003502,2.297774847797993,260483,3149.8962950203822,1162,NA,0.3689010339283189,28940
47093003700,4.256680243113998,0,2346.529230030947,1800,1061,0.7670903805345995,28940
47093003801,4.348332903382094,0,3329.3587807253916,2373,947,0.7127498585427243,28940
47093003802,4.7821898208157565,0,4095.9093349218806,1535,1016,0.3747641547903736,28940
47093003901,4.413282578493297,0,3302.9963338479165,1942,937,0.5879510007622726,28940
47093003902,4.032672515527102,0,2143.889209921179,1445,680,0.6740087096446211,28940
47093004000,4.255947761454184,0,1713.8746641798102,2813,845,1.6413102187645594,28940
47093004100,4.25473121369577,3001,3443.8650008533696,2234,790,0.6486897713604999,28940
47093004200,5.408289556828431,3662,2188.7607588937112,1610,788,0.735576053005336,28940
47093004300,5.277564322896516,0,5238.494765283332,1625,948,0.31020361245165995,28940
47093004401,6.900957855723093,0,3338.276179626604,2486,NA,0.7446957250487485,28940
47093004403,7.7340849295464444,0,3112.2475614032355,2834,890,0.9105959420278955,28940
47093004404,6.00696187672836,11451,3700.8771581807914,2228,1238,0.6020194415464465,28940
47093004501,6.171217841624689,0,2060.8908006993524,1562,1006,0.7579246796918806,28940
47093004502,7.655165370711443,0,2125.924435259971,1895,1320,0.8913769316397495,28940
47093004606,9.811318032234814,0,5238.447765861956,2949,NA,0.5629530219272424,28940
47093004607,7.711753650789108,12799,5436.104908252034,2304,NA,0.4238328801385927,28940
47093004608,6.159617446309033,0,2225.2675402982304,1157,NA,0.519937481245486,28940
47093004609,9.1772774076313,0,2419.0512030930586,2349,1068,0.9710418683972091,28940
47093004610,9.280133528592101,7274,2208.0926863141694,2551,969,1.155295706476083,28940
47093004611,11.101065754145495,25886,5092.965778705377,1739,NA,0.3414513420198262,28940
47093004612,11.148664870854892,0,1873.321880464674,1315,976,0.7019615869077538,28940
47093004613,8.171176848129223,0,3459.2101307198036,2409,910,0.6964017532808068,28940
47093004614,7.495302070141388,0,1297.7513703147267,1799,871,1.3862439610167485,28940
47093004615,6.441790973234273,0,2953.23263525121,2003,1034,0.6782398298363717,28940
47093004700,6.0608920316449995,0,3480.672303235642,1953,1096,0.5610984976047547,28940
