GEOID,distance_to_buffer_centroid,AWATER,tract_area,housing_units,median_gross_1_bed,housing_density,geoid_cbsa
08001007801,6.150739175610288,0,400.4798815933275,1403,1057,3.50329708053773,19740
08001007802,7.149838587738621,0,395.6141229454376,1616,1116,4.084788449837206,19740
08001007900,6.258896542655755,338,1018.9779312977815,2300,1105,2.2571637023293474,19740
08001008000,7.181904134390004,0,1212.9299804170416,2138,1173,1.7626738843283365,19740
08001008100,8.199854596762789,2738,1687.3210453947481,922,1824,0.5464283175489573,19740
08001008200,8.296993970229401,2155,2773.3455755800815,1656,NA,0.5971127487974974,19740
08001008308,9.299064916503724,0,2692.7528791796976,2104,1249,0.7813565129827096,19740
08001008309,10.705395896718374,22102,7447.885214417162,1293,NA,0.17360632753806265,19740
08001008354,16.609506385505167,539504,67094.7560731074,1626,NA,0.02423438276201924,19740
08001008355,12.425874438205451,11289,2203.575515687217,1828,NA,0.829560860059707,19740
08001008401,26.91115731864442,3673375,308983.6228549284,1991,NA,0.00644370721530053,19740
08001008505,10.595032525531703,0,1896.8497954143822,2375,NA,1.252075944938572,19740
08001008506,11.601932891226372,39432,993.8231517924137,2930,1412,2.9482106496669824,19740
08001008507,11.643149014201889,0,1634.478197183229,2191,NA,1.3404889730409684,19740
08001008508,11.771662197951981,28118,1563.2275362517753,1910,NA,1.2218310870979778,19740
08001008524,14.42426610367239,42066,3095.389863315138,3029,NA,0.9785520188904299,19740
08001008526,14.156477902457132,108728,4491.610041028889,2903,NA,0.6463161257282728,19740
08001008533,10.781252569640886,36543,2082.701745853428,3232,1698,1.551830456009737,19740
08001008534,11.106281105116429,28063,1454.2616187331334,1491,NA,1.0252625667855215,19740
08001008535,12.140804581236223,754192,9507.444385431087,1701,NA,0.1789124323047905,19740
08001008536,15.450665216842797,38685,4509.091277184328,1665,NA,0.36925400211452325,19740
08001008538,14.652736770331925,11378,7118.043337682014,3780,NA,0.5310448139573922,19740
08001008540,14.936158286313066,562114,9503.493947524952,2985,NA,0.31409500721336286,19740
08001008544,14.73488480901616,21325,1619.3563521869617,1807,NA,1.1158754511072397,19740
08001008545,13.698598676016557,49667,1935.8189480087165,2147,NA,1.1090913239631812,19740
08001008546,13.198878175853693,988,817.3210618933989,1505,NA,1.8413816432351933,19740
08001008547,12.709371328920826,0,751.1347910203657,1186,1455,1.5789443042425173,19740
08001008548,13.489158345980982,6215,777.9100476887617,614,NA,0.7892943429953725,19740
08001008549,13.02364856512576,0,814.9089870538114,1253,NA,1.5375950196966717,19740
08001008550,12.149622423568744,40921,2729.205514029734,2685,NA,0.9838027902983153,19740
08001008551,12.643072155003628,256629,5399.746657600152,568,NA,0.10519012020694325,19740
08001008552,17.138722210422852,839791,23227.16231453233,1871,1713,0.08055224201147414,19740
08001008553,20.42558659990084,8145918,98138.01339647264,1825,NA,0.018596259867489796,19740
08001008554,12.98738157538695,298340,784.7210766219747,1034,NA,1.3176656404478237,19740
08001008555,12.553191919570494,179270,3002.303317125454,2527,1663,0.8416871092223513,19740
08001008556,13.323341726391554,0,2111.7819718120604,2363,NA,1.1189602106378322,19740
08001008557,13.8073286512502,95296,5334.322020230908,341,NA,0.06392564954022763,19740
08001008558,13.664283049038206,5044,2419.3329239187315,1371,NA,0.5666851330983059,19740
08001008559,12.945250275960776,21916,5346.118598862078,2688,NA,0.5027946818411663,19740
08001008560,18.607481974351188,370268,7302.483164808407,727,NA,0.09955517645059495,19740
08001008561,17.011189065892683,356101,13881.484246431366,2010,NA,0.144797196345681,19740
08001008563,20.774046370847362,0,2357.4214609292817,1514,NA,0.642227121917856,19740
08001008564,20.731635664010152,19982,2018.4813913469313,409,NA,0.20262758019635474,19740
08001008565,19.883118186070856,988,2310.4615092222048,2240,279,0.9695032750206148,19740
08001008603,19.70202752949991,57731,1148.999344909116,746,1167,0.649260596453175,19740
08001008604,20.182569652221662,5539,1358.8388346899162,1338,NA,0.9846642337870248,19740
08001008605,19.307969352113858,0,1221.157729603684,1413,1296,1.1570986824597809,19740
08001008606,18.671380354599485,180213,2390.1560733834217,2577,1028,1.0781722702953405,19740
08001008705,6.671032601050763,0,1509.30288618635,1793,NA,1.1879656604450584,19740
08001008706,7.311283553672808,0,1173.6896891005233,1992,956,1.6972118086226031,19740
08001008709,5.635876467292043,126169,4832.47805282316,2842,690,0.5881040677131866,19740
08001008801,8.563015147778987,0,2407.453277784929,1561,NA,0.6484030300418784,19740
08001008802,8.885935976847627,3131932,7503.21055873223,1365,NA,0.1819221237782557,19740
08001008901,5.517126512611769,566403,4935.069279178859,807,NA,0.1635235402681674,19740
08001009001,7.922095881597996,0,1304.2462916336328,1741,1417,1.3348705771049665,19740
08001009003,7.2823513739904655,5812,1081.304069308765,1564,NA,1.4464016592481737,19740
08001009004,7.2750637949682035,30022,816.1263336055748,2086,1265,2.555976831165629,19740
08001009101,8.699361579977026,0,1155.4687280147168,1542,NA,1.334523351964191,19740
08001009103,10.111977159844203,930415,2616.891577400211,1292,NA,0.4937155253805189,19740
08001009104,9.135661355017435,0,1609.9518371111683,2135,NA,1.326126627384678,19740
08001009202,8.717622791880308,1771,1082.8564471744712,1441,NA,1.3307396412147179,19740
08001009203,9.09843344661426,51512,1644.4124013179216,2111,1373,1.283741230793522,19740
08001009204,9.66351591669992,50328,1567.8172006791174,2615,1678,1.667924040422113,19740
08001009206,10.063440107240073,11050,801.7663606398918,1160,1685,1.4468055245847444,19740
08001009207,9.513896725533337,0,984.5299560659588,1500,1756,1.5235696900415159,19740
08001009304,9.263442799810699,61316,2136.1823355825686,2336,1350,1.0935396108698456,19740
08001009306,7.188673339266255,5137,1052.30268971277,1324,NA,1.2581931158623103,19740
08001009307,7.25689277373899,0,1119.2075333152068,1327,1235,1.185660353865999,19740
08001009308,6.479172922151804,16161,906.664951480999,1589,1430,1.75257684484708,19740
08001009309,7.255193092020773,0,795.5762544980269,1593,1275,2.0023222048087796,19740
08001009310,7.079461601090338,5571,923.8042551376294,1953,1630,2.114084221996834,19740
08001009316,8.935186581962322,0,1405.757393044012,2359,NA,1.6780989462853522,19740
08001009318,8.103651526488665,13889,792.4315001424432,2659,1199,3.355495080044184,19740
08001009319,8.551425660046917,0,427.17786979618535,1021,1065,2.3901050878107015,19740
08001009320,8.06060464664383,5472,1183.047713371252,1479,1426,1.250160904994603,19740
08001009321,9.714294366354931,0,810.2747237189114,1548,1664,1.910463148714743,19740
08001009322,9.67355481652565,0,799.1983559667947,1666,1024,2.0845888727894475,19740
08001009323,11.005046817034057,5172,1357.0359261459446,1511,1451,1.1134561516667594,19740
08001009325,11.631908629989505,47867,2373.972508112894,2856,1662,1.2030467877112345,19740
08001009326,10.697350014617397,14568,794.5296854594005,1227,1783,1.544309825617835,19740
08001009327,10.618251771524763,100443,1548.2294342663338,1747,786,1.1283857297467403,19740
08001009401,7.914381983646254,4691,2175.861919909447,1757,NA,0.8074960933518802,19740
08001009406,9.162672824298529,9038,1067.9608227368533,1709,1737,1.6002459674694447,19740
08001009407,8.71923217950047,0,1173.1946110569218,1858,NA,1.5837099680556344,19740
08001009408,11.863480672830454,50182,2367.982431962874,2012,NA,0.8496684657969391,19740
08001009409,10.890132726844023,6753,2386.075738585841,2390,2179,1.0016446508175323,19740
08001009410,9.952173395719607,54250,1699.4415664323872,1236,NA,0.7272977338048267,19740
08001009411,9.805478751220326,0,798.2258866469443,1383,NA,1.7325922688494586,19740
08001009501,6.4543950431575645,0,674.1245357564025,1152,1060,1.7088830607647245,19740
08001009502,5.399391603597389,137321,2623.0731967674674,1816,NA,0.6923176990401715,19740
08001009553,4.936262462645035,111055,4746.692985786971,1366,1386,0.2877793032096695,19740
08001009603,7.653522163850537,0,1334.0120326627843,2770,1162,2.076443039626022,19740
08001009604,6.846802565353951,0,1377.0780317563244,1892,1132,1.3739235950100406,19740
08001009606,5.669521151410349,233302,1151.5184303262438,1329,1123,1.1541282926956478,19740
08001009607,6.045240037723043,439379,1383.3150926736164,1951,1142,1.41038004308128,19740
08001009608,5.890234838120277,132762,833.8317777182491,1221,NA,1.464324139026247,19740
08001009751,4.778271337591462,424619,1822.2047444508514,1621,NA,0.8895817031189394,19740
08001009752,4.220506164034963,1161,1246.2428109090317,1061,NA,0.8513589733176375,19740
08001015000,5.905181969490073,1158077,8749.61593328143,1212,885,0.1385203658356985,19740
08001060001,15.832559877956541,3227,3092.223787873394,1218,NA,0.3938912845753805,19740
08001060002,16.054473589807994,245190,9683.583094010704,1239,NA,0.12794850707341185,19740
08001060100,14.065035218310653,289277,3966.0363518002537,2688,NA,0.677754756024833,19740
08001060200,12.553073522662205,50951,3061.089084164869,2450,1702,0.8003687356483494,19740
08001061200,17.51217074097844,145577,6591.387931718579,1384,NA,0.20997095214803238,19740
08001988700,10.22536263366844,1117152,42014.33431572119,0,NA,0,19740
08005004951,4.2782199113155785,5724,93.22445471410504,1054,1369,11.306046286163236,19740
08005004952,3.8033892875194057,0,823.075883150988,1892,1608,2.2986944930968467,19740
08005005551,5.4349775070817685,7882,1924.451025360684,1037,1104,0.5388549702404838,19740
08005005552,6.527644024704729,62055,1317.811809741365,1260,772,0.9561304510143134,19740
08005005553,7.527085638689162,147866,1529.6725972307968,1500,1428,0.9806019946461002,19740
08005005611,9.506877241756136,2002,2482.7018449051684,2102,1159,0.8466582502903364,19740
08005005612,8.502296249371595,7516,2405.8750729905514,1433,1239,0.5956252741829824,19740
08005005614,9.704935463255568,0,1461.1930424014988,1338,NA,0.9156900978675421,19740
08005005619,8.736266330138392,453882,2360.5388698026863,1787,1161,0.7570305335193961,19740
08005005620,8.454786417353866,54536,615.7484518439093,1816,1759,2.9492562986749524,19740
08005005621,10.20331487899606,19519,1607.9708538870043,1188,NA,0.7388193617615679,19740
08005005622,10.717459631792384,1590726,3376.423546040903,1308,1673,0.3873921568677967,19740
08005005623,10.470117973314698,55486,2497.671304748177,1731,2069,0.6930455567589285,19740
08005005624,10.570190583342399,2603,1250.1781855426373,808,NA,0.6463078698252036,19740
08005005625,10.487071161801913,6454,1171.6153248868472,1885,2035,1.608889846317135,19740
08005005626,10.516488349606119,0,1239.938740284889,1655,1835,1.3347433596757743,19740
08005005627,10.673833112228401,3101,1613.718903153559,1781,NA,1.1036618561755316,19740
08005005628,10.92044183071716,0,1595.8566552136433,2276,1719,1.426193256496025,19740
08005005629,11.882736764521255,18075,1593.3641621888562,898,NA,0.5635874217017585,19740
08005005630,11.657945459468735,12972,1604.4126690616154,2157,NA,1.3444172073644747,19740
08005005631,11.525898295122289,4048,1038.7542641544667,1273,NA,1.2255064012047223,19740
08005005632,11.482791125400318,0,1371.2139734893844,1109,NA,0.8087723881473307,19740
08005005633,11.19745860999997,0,1211.8213640661122,1483,NA,1.223777731582469,19740
08005005634,11.681578746803496,742035,2514.0314514616703,1558,NA,0.6197217616725403,19740
08005005635,9.938029340904356,0,1661.4589343661726,1997,3501,1.2019556780449903,19740
08005005636,8.857561509712035,19853,3166.050014788494,723,NA,0.2283602585628451,19740
08005005701,5.2053265920473075,36133,684.6460244134444,909,1182,1.3276933883882054,19740
08005005702,5.710204710062105,15302,721.5040366086417,1268,1690,1.7574399250212216,19740
08005005800,5.246402663617835,0,750.1610761292153,1222,2046,1.628983479528749,19740
08005005951,5.791133893547975,0,892.6811612529265,2809,994,3.146700212713592,19740
08005005952,5.888241604204255,0,632.5431641488983,1948,1708,3.0796317317270825,19740
08005006000,6.366028580474479,51185,1596.9074458605685,1330,1096,0.8328597899944459,19740
08005006100,6.530212925307545,0,705.0008623753738,1761,1202,2.49786928496318,19740
08005006200,7.056148770045693,34903,1544.8814489948988,1533,1718,0.9923091516163723,19740
08005006300,7.468738058501905,0,806.5812662252653,1166,1676,1.445607589495334,19740
08005006400,7.681102647782095,69148,1443.8118071850015,1498,1175,1.0375313406811995,19740
08005006501,8.901820459000334,56059,1047.7320571366633,1424,1483,1.359126114640069,19740
08005006502,9.079402586173341,5763,1200.564357457602,1847,1380,1.538443140117315,19740
08005006601,8.340136201026732,4847,1204.2444468025164,2830,1169,2.350021216634342,19740
08005006603,9.835005154970903,1620,1158.2546911484376,1277,359,1.1025208961025865,19740
08005006604,9.090075155298742,54093,1171.6997311983307,1938,1101,1.6540073778270412,19740
08005006704,7.581931167524311,162903,6845.78032106532,1614,NA,0.23576567232715906,19740
08005006705,7.0695782238751015,31511,3131.5352586539098,722,NA,0.23055783836531085,19740
08005006706,11.244719576065973,326090,1402.997583179517,2312,1620,1.6479002014817967,19740
08005006707,11.731166329169202,0,1989.1228812236895,1981,NA,0.9959163502162861,19740
08005006708,12.18150291966108,4185,1603.235175621737,2042,NA,1.27367464926542,19740
08005006709,12.693118058590661,2377,2600.0995945646237,2400,1855,0.9230415654142935,19740
08005006711,10.31933303052753,0,1610.4293462987787,1485,NA,0.9221143438629886,19740
08005006712,9.883021855580454,4716,3117.8268430302455,628,NA,0.20142234691572572,19740
08005006713,10.822159142285336,0,326.4755570313107,1159,1779,3.550036059480085,19740
08005006808,10.880895888081673,0,2359.621927052354,1925,NA,0.8158086589764468,19740
08005006815,11.825543457590818,0,1990.330972234976,2166,1622,1.0882612139466243,19740
08005006854,9.270791838190787,0,1261.2336358868135,1391,1654,1.102888442252766,19740
08005006857,10.490723498009684,0,1248.0586285916272,924,1395,0.7403498352018034,19740
08005006859,9.907291497931203,0,1027.6533100504175,2086,1781,2.029867446150355,19740
08005006860,11.088514136683616,0,733.0804005133176,993,1806,1.3545581075482054,19740
08005006861,11.829831779779711,0,1644.602847665295,1479,NA,0.8993052651584621,19740
08005006862,12.422707022391188,0,3470.8214790131183,700,NA,0.20168136109352292,19740
08005006863,14.476907504990296,0,4211.898073550349,2691,1720,0.638904349774938,19740
08005006864,13.409342517048042,0,7500.17357795251,1643,1878,0.21906159676487466,19740
