GEOID,distance_to_buffer_centroid,AWATER,tract_area,housing_units,median_gross_1_bed,housing_density,geoid_cbsa
48085031319,21.136670344625962,0,3647.031776465879,1867,1403,0.5119231513275155,19100
48085031322,20.383269069112636,3001,3440.3793921144315,2943,NA,0.8554289119233603,19100
48085031324,20.27033706882789,101186,3669.906665355017,1599,NA,0.43570590366644024,19100
48085031325,19.196504943042495,19317,2108.130207025971,663,NA,0.3144967031876662,19100
48085031326,22.374954783586457,44927,11286.811395712253,1863,NA,0.16505990351781152,19100
48085031327,19.58070245908933,7904,2722.883605188449,1043,NA,0.3830497925113529,19100
48085031328,20.07578370691718,0,1054.826199438273,1046,NA,0.9916325557300594,19100
48085031329,20.639559834986485,1679,2784.471110656774,1867,NA,0.6705043528211109,19100
48085031331,20.745289094230873,27517,961.9330209637299,1446,NA,1.5032231646973704,19100
48085031333,18.73990228229067,1471,1403.6463718813698,1309,NA,0.9325710707644184,19100
48085031334,18.007719983913052,78240,1771.2349093275466,1103,NA,0.6227293704473996,19100
48085031335,18.816158383034768,4397,2851.72787651749,1726,NA,0.6052470904439098,19100
48085031336,19.574332043131626,127612,3910.0316606096317,2187,1619,0.5593305092724018,19100
48085031421,20.97769598164201,0,3072.7105150053453,1236,NA,0.40225071446336685,19100
48085031611,19.50469039720906,0,1559.693682290404,1368,1780,0.8770953011690715,19100
48085031613,19.060259017401382,0,2023.2707396648,2029,NA,1.0028316824945283,19100
48085031621,16.719913344418437,398,2851.593855532325,2825,1205,0.990674038141606,19100
48085031622,18.290900591712937,0,2405.0939943512158,2377,NA,0.9883189619959971,19100
48085031623,17.554978209467553,0,1164.238952213249,1147,1223,0.9851929432695262,19100
48085031624,17.129853889243183,0,852.3733417939553,1337,1075,1.5685614911255563,19100
48085031625,17.866823572041337,0,1518.2321014076488,1752,1293,1.153973755643561,19100
48085031626,17.291014372334242,0,817.6194441883353,891,NA,1.0897490346312775,19100
48085031627,18.0082468407481,1795,1847.9136638006682,1944,NA,1.051997199913392,19100
48085031628,19.54141742363372,0,1186.905443811313,1434,1688,1.2081838595290566,19100
48085031629,18.99783579756013,15985,975.9045771487374,1326,1321,1.3587394003972426,19100
48085031634,20.054328724172027,0,861.8728749343985,1161,1351,1.3470664105635874,19100
48085031635,20.460794060476648,0,1856.5544939314518,2016,1348,1.0858824810097039,19100
48085031636,19.951892479111706,0,1963.7080671081537,2925,2122,1.4895289422054923,19100
48085031643,20.090774358986504,0,1332.6748783320459,1862,1293,1.3971899900525242,19100
48085031645,19.063128197922303,0,926.1188514020535,608,NA,0.6565032113098092,19100
48085031646,19.06561150742892,58455,3887.1519917576247,2153,1430,0.5538759494265347,19100
48085031647,18.065024560408972,12341,1542.911915519163,1495,1437,0.9689470830854,19100
48085031649,16.908630302023273,60465,4127.894279314607,2868,1782,0.6947852357488673,19100
48085031654,18.078156675887136,0,1127.0856241100953,1497,1405,1.3282043244779875,19100
48085031655,17.565332331463683,0,1257.2517122310444,2087,1203,1.6599699007739137,19100
48085031667,17.83471870449695,135894,1702.2017093067432,1229,1517,0.722006089689885,19100
48085031668,18.00065448212922,24865,1718.1216287364896,1676,NA,0.9754839075232026,19100
48085031669,19.795275018663308,18404,977.2839454930667,997,1178,1.0201743358190398,19100
48085031670,20.86390806951729,75351,2479.8591900713245,1170,1775,0.47180098155748473,19100
48085031671,20.427356958289216,0,456.8540631566672,1825,1635,3.9947111061900737,19100
48085031672,20.07920198419684,91524,2200.8422118990925,1355,1671,0.6156733966088279,19100
48085031673,19.766028812366454,0,425.6531429931528,1339,1581,3.1457538186709444,19100
48085031674,19.830585472688878,5043,1964.8553433602408,2117,1216,1.0774330065334814,19100
48085031675,19.12880333917141,0,843.0178506973701,1182,1349,1.4021055414451942,19100
48085031676,18.634813842205194,4194,1382.6153002043668,1550,1668,1.121063827205508,19100
48085031681,18.640343140776707,0,893.1730117209945,913,NA,1.022198373684402,19100
48085031682,19.181658333896998,0,897.5347909131281,1673,1162,1.863994596017759,19100
48085031704,15.07778603187933,0,978.4311775616756,1890,1259,1.9316637116061885,19100
48085031706,15.016064961188373,24760,1115.0494474515779,850,NA,0.7622980325604907,19100
48085031708,14.901757033061168,17867,1475.2426694840638,2205,1122,1.4946693487188478,19100
48085031709,15.733728122991261,0,2371.6326993426387,2404,1395,1.0136476869568938,19100
48085031711,15.720329731001321,17694,766.7116393720939,1674,1590,2.183350185437303,19100
48085031713,15.660112407295356,0,475.81496212831496,2930,1126,6.1578559591614,19100
48085031715,15.96217271133153,0,1130.4872165050206,1193,1154,1.0552972051185523,19100
48085031716,15.562874073387752,2078,458.7281106431198,1573,1009,3.4290464514910854,19100
48085031717,15.843384316669061,2477,285.4056621604901,1237,1130,4.334181706964197,19100
48085031718,14.873752261831212,0,965.8473738768499,1078,1089,1.116118373520007,19100
48085031719,15.07155688865625,1556,570.6093170442153,942,1281,1.650866839818892,19100
48085031720,14.711288008280322,0,323.7357623296429,2014,1033,6.221123009416707,19100
48085031721,16.154104205665387,0,455.71364509312605,1109,1346,2.433545740710427,19100
48085031722,16.504412907037608,4684,476.568567196602,1906,1257,3.9994244924963867,19100
48085031723,16.267504361210285,650,462.0613682881919,2128,1198,4.605448856033225,19100
48085031724,15.81025414958955,0,448.1763553319605,1412,1232,3.15054550112119,19100
48085031806,15.78629189696989,0,776.4589904029291,1737,1628,2.237078868902807,19100
48085031807,16.437985392271486,0,3252.716206668962,2175,NA,0.6686719227274277,19100
48085031808,16.91380526895711,8426,1842.3100547503689,1303,NA,0.7072642287546735,19100
