GEOID,distance_to_buffer_centroid,AWATER,tract_area,housing_units,median_gross_1_bed,housing_density,geoid_cbsa
36001000100,1.5248515540590264,245021,1469.3376432558869,954,855,0.6492721427091757,10580
36001000201,0.4609558736998632,0,375.7924911258556,1726,959,4.592960319214974,10580
36001000202,1.0895766433201952,0,883.8753919314228,1297,438,1.46740141409054,10580
36001000301,1.8090502152754533,0,411.32936531454425,1590,1062,3.865515409492158,10580
36001000302,2.5280008043167457,55326,3164.811388058391,2246,1334,0.7096789427877783,10580
36001000401,6.731729567934776,86162,5590.934182633786,1069,3081,0.1912023939255915,10580
36001000403,3.0804706012796452,0,1944.0585523707928,2487,966,1.2792824562650578,10580
36001000404,4.618256392391827,84679,1169.4140694787166,15,NA,0.012826936490242904,10580
36001000501,1.8872391627961669,0,333.7760944723213,1868,312,5.596566173959189,10580
36001000502,1.919329119399208,0,480.7071836421779,1164,980,2.4214325052950367,10580
36001000600,1.2942715431990164,0,315.0168742658988,1659,951,5.266384551196056,10580
36001000700,1.4027617550881961,14749,986.3679531257085,1866,1111,1.8917889557206509,10580
36001000800,0.7865898362817099,0,215.5312024126658,1124,372,5.215022175062795,10580
36001001100,0.22076209537980673,264496,1087.0804864508236,1384,1257,1.2731348021144047,10580
36001001400,0.7579491760427939,25632,466.28817673021206,3039,1137,6.517428816897332,10580
36001001500,1.4047703204073652,0,360.3508560969579,2829,1057,7.850682056486677,10580
36001001600,1.809922929172779,0,569.2980526626621,2083,1022,3.658891841027046,10580
36001001700,2.3102113463656164,0,852.3355070153339,2187,931,2.565890992454753,10580
36001001802,3.5190419669080133,0,1189.737266294204,2176,456,1.8289752381866706,10580
36001001803,2.9517453258615336,16372,1093.2842009591777,1937,1184,1.7717259595451942,10580
36001001804,3.311201035427382,4438,3891.205096906844,1941,495,0.49881719201666325,10580
36001001901,1.884253363976148,0,536.9818768973771,1316,NA,2.450734478421702,10580
36001001902,2.146855560180036,0,724.3028353257226,1181,NA,1.6305334487181709,10580
36001002000,1.9099738716187735,7882,1803.4199670291557,2700,1077,1.4971554321026044,10580
36001002100,1.1401452821548883,0,895.4374410330614,1501,1137,1.676275674008342,10580
36001002200,0.5320165898589646,0,155.68556785784614,1594,1009,10.238585515231922,10580
36001002300,0.6200722358651541,7375,391.4221197237385,1395,799,3.56392735542022,10580
36001002500,0.7277731303216067,115684,412.6305048186072,1802,756,4.367103204820403,10580
36001002600,1.5303917041250223,449304,2603.8240034641994,2248,746,0.8633456013191363,10580
36001012700,8.870208695810165,658863,940.4881056942876,1761,1471,1.8724319737143233,10580
36001012800,8.232230148240587,155808,1021.3638382310044,2078,1024,2.0345345333540323,10580
36001012900,9.348515669033313,338272,932.8809945439355,2071,729,2.2200044937269467,10580
36001013000,8.678946203045443,47672,3182.9114699559855,2982,1125,0.9368780841526944,10580
36001013100,7.334679233253134,482922,1201.1936112530555,1532,881,1.2753980587707718,10580
36001013200,5.986625031166686,130213,529.4374915742233,1851,461,3.4961634365867407,10580
36001013300,5.932496417439502,0,864.8246718426128,2591,1096,2.9959829828623685,10580
36001013400,4.997263570594964,205707,763.2166420938532,1472,1244,1.9286791178473637,10580
36001013503,8.847347154514384,1212130,7155.310204587759,2030,839,0.28370537991468603,10580
36001013505,5.966178877655057,12128,1847.466304435605,1128,NA,0.6105659395745247,10580
36001013507,6.789153612462727,2491,3454.8788493651355,1148,1405,0.3322837210951565,10580
36001013509,6.723849253695571,28448,3397.048605476066,1447,942,0.42595799120078115,10580
36001013510,6.773907773073975,0,1630.0060344947647,1709,1153,1.048462376109988,10580
36001013511,9.183188877629695,1336145,5271.246517126222,1364,1277,0.2587623241615392,10580
36001013512,8.6138791870830609,1124696,5917.413992914051,1453,NA,0.24554645014527116,10580
36001013602,3.065432595383334,649000,4912.913903986541,2308,1207,0.46978230131962895,10580
36001013603,3.9035166402378714,170501,4113.948814882445,1514,1053,0.36801624622139645,10580
36001013604,5.135588668806518,63095,4472.235411121995,2461,1176,0.5502840914589924,10580
36001013703,7.11842691824203,120545,10018.341527742483,685,1080,0.06837459055504537,10580
36001013706,3.1610868953910916,79375,1688.3940944570502,748,NA,0.44302452991020447,10580
36001013707,4.940755881430289,41196,5056.666438424439,2606,1268,0.5153592849624427,10580
36001013708,4.62002839544727,7200,2776.416846051085,1740,1439,0.6267070459807982,10580
36001013709,2.9327419185501467,0,2540.1702722921823,1324,NA,0.5212249015123138,10580
36001013802,8.886746749219494,1645,3381.1178285522474,1684,NA,0.49806013436717994,10580
36001013803,9.627487427508436,20941,3746.6646981378585,1484,NA,0.39608561735923886,10580
36001013804,8.822792577211617,967,9207.668185883644,1925,NA,0.20906487518210465,10580
36001013901,6.221844393090632,8227,2407.9916011080404,1014,NA,0.42109781426704584,10580
36001013902,6.1337999261882885,0,2802.518607019872,2107,1379,0.7518237326675704,10580
36001014001,4.594756388847952,17276,2573.292112433507,2024,1178,0.7865410966056032,10580
36001014002,3.4756883800112424,0,1481.8284110173734,2104,946,1.4198674990685762,10580
36001014100,4.5447081232722,0,10166.964579994961,2519,1442,0.2477632316096107,10580
36001014201,3.255067622225211,24310,7788.179892389481,2405,1402,0.3088012903181831,10580
36001014202,6.0600906696649535,23783,4828.621144857515,2682,1601,0.5554380680406729,10580
36001014203,5.535521419017532,4325,6845.803692381374,2645,1130,0.38636807581023597,10580
