GEOID,distance_to_buffer_centroid,AWATER,tract_area,housing_units,median_gross_1_bed,housing_density,geoid_cbsa
20091050000,4.934064761233274,0,2265.719910758495,2233,733,0.9855587133241277,28140
20091050100,5.462182959322606,0,1617.2765388765044,2203,NA,1.3621665479240725,28140
20091050200,6.089768525626747,19155,1503.977276942297,1854,NA,1.232731390576144,28140
20091050301,6.473192300201244,0,1380.617634593666,2460,1027,1.7818112259039849,28140
20091050302,6.8985354286568334,0,1148.7866491079951,1169,961,1.0175953915443743,28140
20091050400,7.444478664643067,0,3074.7343414327693,2550,1062,0.8293399418734001,28140
20091050500,8.282033796470305,16379,1620.7577171132298,1074,NA,0.6626530225090811,28140
20091050600,7.884880050174894,2986,2399.073591743988,1968,NA,0.8203166450468815,28140
20091050700,6.697528636137719,0,2208.478466807998,1958,NA,0.886583242457408,28140
20091050800,6.066723789867982,0,2222.253940694087,845,NA,0.3802445726504493,28140
20091050900,7.08262512146621,2474,2261.6062968309943,2215,NA,0.9793923916393849,28140
20091051000,7.723165263278337,0,1283.5086803998656,1639,NA,1.2769683797458886,28140
20091051100,9.078795625779241,17650,1618.058751616961,1678,1057,1.0370451618787875,28140
20091051200,9.912769258855834,18564,1615.2293415392749,2151,942,1.33169943405693,28140
20091051300,8.970678570498006,0,1619.916189860806,2280,1128,1.407480222909503,28140
20091051400,8.525092535047404,0,1573.8089991181328,1477,NA,0.9384874535776714,28140
20091051500,8.126010502487778,0,1494.9008009086308,2087,1338,1.3960792573871654,28140
20091051600,9.252861476972729,24873,3281.4436296217373,2288,NA,0.6972540924811637,28140
20091051700,10.896474790006886,32495,3000.028884490283,2254,1873,0.7513260994428604,28140
20091051801,9.685289854270646,29545,2465.5292238519787,1740,1635,0.705730835865551,28140
20091051803,10.776754227579486,23236,1608.065731303236,2031,1088,1.2630080726575788,28140
20091051804,11.927898982816494,9926,2590.257230801788,2608,1079,1.0068498097359697,28140
20091051805,11.588937927045825,749,2829.7578054294668,2754,NA,0.9732281662818952,28140
20091051806,11.221806189992826,1117,2729.231368791797,2715,1447,0.9947855762781675,28140
20091051807,9.923514296835247,0,1620.4574354719698,1560,NA,0.9626911302027744,28140
20091051808,10.426197327028296,0,811.1672130957647,1247,957,1.537290930732899,28140
20091051902,11.305637059669381,0,1421.7701027643836,1903,1099,1.3384723706736756,28140
20091051904,12.872009794118254,0,2475.5133701980103,2824,1104,1.1407734791487372,28140
20091051907,10.740629505393589,0,906.11482315519,1617,491,1.784542045531747,28140
20091051908,12.801629129354371,0,811.246267149928,706,919,0.8702659458518319,28140
20091051909,12.15791244162995,0,1684.8162933672997,2716,NA,1.6120451889575216,28140
20091051910,10.447271179996823,0,405.7758949945209,1076,1161,2.6517100036573855,28140
20091051911,9.973330734046138,2646,1221.0310827161206,1280,800,1.0482943621326215,28140
20091051912,11.588805143675936,0,850.3688666731306,949,NA,1.115986293939406,28140
20091052001,8.990134687256806,0,1065.9309785738553,1408,1082,1.320911042367687,28140
20091052004,9.26448248488252,0,1375.7319110832132,938,1021,0.6818188866909722,28140
20091052005,10.054000301237927,1030,1214.0486875652987,1303,1180,1.0732683238701801,28140
20091052006,9.681379864785947,4941,1217.4361003257843,1585,938,1.3019163794928177,28140
20091052101,8.37238646580324,0,1178.1408864225982,719,370,0.6102835478218819,28140
20091052102,9.073268438764877,3549,1610.0238922337871,1288,802,0.7999881282587656,28140
